sentence_id,tokens,ner_tags
297.txt_31,"The movie , which stars Ben Stiller , Robert De Niro , Dustin Hoffman and Barbra Streisand , took $ 28.5 m ( £ 15.2 m ) , making a total of 204.3 m ( £ 109 m ) .",O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O
297.txt_159,"It is also the ninth Jim Carrey film to hit the $ 100 m ( £ 53.2 m ) mark , according to Exhibitor Relations .",O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O
297.txt_185,"And Fat Albert , a live - action adaptation of Bill Cosby 's TV cartoon , fell one place to number five , with takings over the three days beginning on Friday of $ 5 m ( £ 2.6 m ) .",O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
042.txt_255,"On Monday , Tony Blair 's official spokesman declined to say whether the prime minister backed the plans .",O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
042.txt_495,Mr Prentis said workers did not want to go on strike and called for talks between unions and the highest level of government .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
042.txt_519,"Mark Serwotka , from the Public and Commercial Services union said there should be a co - ordinated one day strike unless there was a government rethink .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
289.txt_314,""" The pressure on costs and margins , the relentless increase in regulations , and the threat of higher taxes remain serious problems , "" BCC director general David Frost said .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O
201.txt_48,"Matt Lucas and David Walliams also jointly won best TV comedy actor over The Office creator Ricky Gervais , who won a special award for writing .",B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O
201.txt_96,"The Geordie duo also secured best comedy entertainment programme for Saturday Night Takeaway , beating I 'm A Celebrity ... Get Me Out Of Here ! , which they also host , and the BBC 's Have I Got News For You .",O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
201.txt_212,"After receiving his award for best TV comedy actor with Walliams , Lucas said : "" It 's a great honour to be nominated alongside Ricky Gervais and Martin Clunes .",O O O O O O O O O O B-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O
201.txt_374,"Other winners at the awards included Caroline Quentin , who took home best TV comedy actress for Life Begins and Von Trapped .",O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O
201.txt_397,"

 Catherine Tate , from The Catherine Tate Show , was also nominated for the same award , but she did walk away with best comedy newcomer , over James McAvoy from Shameless ( Channel 4 ) and Julian Barratt and Noel Fielding from The Mighty Boosh ( BBC Three ) .",O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O
201.txt_468,"But Doc Martin won best TV comedy drama , over Jonathan Creek ( BBC One ) and Shameless .",O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O
201.txt_559,"Matt Lucas & David Walliams ( Little Britain , BBC Three ) 

 Caroline Quentin ( Life Begins/ Von Trapped , ITV1 ) 

 Ant & Dec ( Ant & Dec 's Saturday Night Takeaway/ I 'm A Celebrity , Get Me Out Of Here ! , ITV1 ) 

 Catherine Tate ( The Catherine Tate Show , BBC Two ) 

 Nighty Night ( Baby Cow Productions , BBC Three ) 

 Little Britain ( BBC Three ) 

 Doc Martin ( Buffalo Productions , ITV1 ) 

 Ant & Dec 's Saturday Night Takeaway ( Granada , ITV1 ) 

 The Simpsons ( Twentieth Century Fox , BBC Two / Sky One / Channel 4 ) 

 School Of Rock 
",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
339.txt_0,"Keanu Reeves given Hollywood star 

 Actor Keanu Reeves , best known for his role in the Matrix movies , has been awarded a star on the prestigious Hollywood Walk of Fame . 

 The 40 - year - old attended the unveiling of the star with his mother , Patricia , and thanked her for inspiring him to become an actor .",B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O O O
339.txt_63,""" When I was 15 years old I asked my mom if it was OK to be an actor , "" Reeves said .",O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O
374.txt_204,"At the same time , German Chancellor Gerhard Schroeder and Italian Prime Minister Silvio Berlusconi voiced concerns about the strength of the euro .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O
048.txt_95,"Kenteris ' lawyer Gregory Ioannidis told BBC Sport : "" We refute both charges as unsubstantiated and illogical .",B-TV-FILM-PERSONALITY O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O
376.txt_97,"In the Commons , Tory frontbencher Andrew Tyrie MP demanded an immediate ministerial statement about how measures had been "" clearly , or at least apparently , leaked to the Evening Standard "" .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
101.txt_5,"

 Surfers outside the US have been unable to visit the official re - election site of President George W Bush .",O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O
101.txt_282,"Mike Prettejohn , president of Netcraft , speculated that the blocking decision might have been taken to cut costs , and traffic , in the run - up to the election on 2 November .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
235.txt_34,Sandy Walkington will now work with senior figures such as Matthew Taylor on completing the party manifesto .,B-POLITICIAN I-POLITICIAN O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O
235.txt_52,"Party chief executive Lord Rennard said the appointment was a "" significant strengthening of the Lib Dem team "" .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O
235.txt_72,"Mr Walkington said he wanted the party to be ready for any "" mischief "" rivals or the media tried to throw at it .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
235.txt_187,Mr Walkington 's new job title is director of general election communications .,O B-POLITICIAN O O O O O O O O O O O
073.txt_65,"But the government refused to back Lord Dubs ' Succession to the Crown Bill , saying it was too complex and raised too many constitutional issues .",O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
073.txt_92,"

 The Lord Chancellor , Lord Falconer , agreed the 1701 Act of Settlement , which governs the succession , was discriminatory but added that "" for all practical purposes its effects are limited "" .",O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
073.txt_259,"Lord Dubs agreed to withdraw his bill after its second reading in the House of Lords , but urged the government to think again at a later stage .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
140.txt_273,"Steel analyst Peter Fish , director of Sheffield - based consulting group MEPS , said the extent of CVRD 's price rise was "" uncharted territory "" , adding that the steel industry "" has n't seen an increase of this magnitude probably in 50 years "" .",O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
358.txt_451,Analysts believe the tax dispute between the Russian government and Yukos is partly driven by Russian president Vladimir Putin 's hostility hostility to the political ambitions of ex - Yukos boss Mikhail Khordokovsky .,O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O
312.txt_32,"Based on a play by Tyler Perry , who also stars as a gun - toting grandmother , the film took $ 22.7 m ( £ 11.8 m ) in its first three days of release .",O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
312.txt_135,"Two new entries came next in the chart , with Wes Craven 's horror movie Cursed , about a werewolf loose in Los Angeles , in fourth position with $ 9.5 m ( £ 4.9 m ) .",O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O
312.txt_248,"Martin Scorsese 's Hollywood biopic The Aviator - which won five Oscars , all in minor categories - held on in ninth place .",B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O
312.txt_320,"Perry , 34 , is one of America 's best - known black playwrights but is a newcomer to film .",B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O
423.txt_61,""" I do n't know when it is going to happen , "" Ferrero told BBC Sport .",O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O
064.txt_134,""" All the markets grew apart from Japan which shows that replacement sales are continuing in western Europe , "" mobile analyst Carolina Milanesi told the BBC News website .",O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O
068.txt_367,"Ex - Labour minister Frank Field told BBC Two 's Newsnight programme there was a danger people would feel under pressure to "" do away "" with themselves so relatives could inherit their assets .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
068.txt_403,"Constitutional Affairs Minister David Lammy said laws affecting 750,000 people with dementia needed updating .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
068.txt_418,"Mr Lammy told BBC News Labour MPs would not get a free vote as the law was being strengthened , not changed .",O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O
201.txt_5,"

 Tory leader Michael Howard has dismissed claims that his immigration policy was "" moving onto the turf "" of the British National Party ( BNP ) .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
201.txt_287,"Asked whether he was comfortable with the perception that the Conservatives and the BNP appeal to the same voting instincts , Mr Howard told the BBC : "" I reject that entirely "" .",O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O O
221.txt_155,Shortly afterwards model Caprice and actor Jeremy Edwards left the show .,O O O B-TV-FILM-PERSONALITY O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O
221.txt_348,"The current series of Celebrity Big Brother ends on Sunday , with Happy Mondays star Bez , actress Brigitte Nielsen and Blazin ' Squad rapper Kenzie competing for a £ 50,000 charity prize .",O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O B-TV-FILM-PERSONALITY O O O O O O O O
212.txt_6,"

 Little Britain stars Matt Lucas and David Walliams have been named the most powerful people in TV comedy , in a poll by listings magazine Radio Times .",O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O
212.txt_170,"Other big risers over the past year included presenting duo Ant and Dec at five , up from 13 in 2004 , Stephen Fry rising nine places to 15 and BBC Three controller Stuart Murphy , who moves to number 18 from 32 last year .",O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O
212.txt_216,"Last year 's winner , chat show host Graham Norton , fell to number 16 following relatively few television appearances in 2004 .",O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O
045.txt_0,"Tory leader ' cleared ' over work 

 Scottish Conservative Party leader David McLetchie claims he has been cleared over a potential conflict of interest .",O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
045.txt_134,"BBC Scotland 's political correspondent Glenn Campbell said no complaint had been made against Mr McLetchie , but questions were raised about his dual role .",O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O B-POLITICIAN O O O O O O O O O O
032.txt_107,"Redford wanted Sundance to be a platform for independent film - makers , but the commercial success of many showcased films have led to criticism that the festival is becoming too mainstream .",B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
032.txt_519,But Redford knows this and started the Sundance TV Channel in an effort to reach a wider audience .,O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O
284.txt_0,"Kennedy 's cautious optimism 

 Charles Kennedy is far too canny to make any grand claims about how his party may fare at the general election .",B-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
284.txt_388,"

 Mr Kennedy is also eager to dispel any impression his party is the new party of the left and is likely to attract mostly disillusioned Labour voters .",O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
156.txt_57,""" Michael is in the category of players who would excite the fans and we 're monitoring him , "" he told BBC Newcastle .",O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O
156.txt_228,"The Peruvian international was sold to Aston Villa a year ago but in the phone - in for BBC Newcastle , Souness said tried to re - sign him , but Villa were not interested in selling .",O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O
071.txt_151,""" 

 The committee 's report also discussed the Romanian and Bulgarian visas scandal which led to the resignation of immigration minister Beverley Hughes last year .",O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O
277.txt_6,"

 Tony Blair has said voters will have to wait for Labour 's manifesto to see if the party has plans to increase tax .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
277.txt_32,The premier was responding to a challenge from Tory leader Michael Howard who said Labour would raise taxes in its post - election Budget .,O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
277.txt_57,"Mr Blair derided Tory claims they could cut £ 35bn in "" wasteful spending "" saying the party had got its sums wrong .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
277.txt_240,But Mr Howard said voters faced a clear choice at the next election between more waste and more tax under Labour and Tory value for money and lower taxes .,O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
277.txt_270,"The Liberal Democrats have also launched their pre - election platform , with leader Charles Kennedy saying his party was the "" authentic opposition "" , particularly on the Iraq war , council tax and university tuition fees .",O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
277.txt_309,"Labour hit back at the Tory proposals even before their publication with election coordinator Alan Milburn accusing Mr Howard of producing a "" fraudulent prospectus "" .",O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O B-POLITICIAN O O O O O O O O
023.txt_0,"Famed music director Viotti dies 

 Conductor Marcello Viotti , director of Venice 's famous La Fenice Theatre , has died in Germany at 50 .",O O O B-TV-FILM-PERSONALITY O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O
023.txt_27,"Viotti , director of La Fenice since 2002 , conducted at renowned opera houses worldwide including Milan 's La Scala and the Vienna State Opera .",B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O
023.txt_262,"Giampaolo Vianello , superintendent of the Fenice Theatre Foundation , said : "" I am filled with extreme sadness because , other than a great artist , he is missed as a friend - a main character in the latest joyous times , during the rebirth of our theatre . """,B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
002.txt_63,"Government guidance said e - mails should only be deleted if they served "" no current purpose "" , Mr Thomas said .",O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O
002.txt_124,On Monday Lib Dem constitutional affairs committee chairman Alan Beith warned that the deletion of millions of government e - mails could harm the ability of key probes like the Hutton Inquiry .,O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O
271.txt_53,"Tim Renner , the head of Universal Music Germany until last year , told BBC World Service 's The Music Biz programme that the country 's music industry was now struggling to survive .",B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
271.txt_289,"However , Peter Zombic , the managing director of the International Federation of Phonographic Industry in Germany , said he did not feel the situation was as "" dramatic "" as Mr Renner believed .",O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O
389.txt_260,"Under Mr Brown 's "" sustainable investment "" rule , government debt should be under 40 % - in contrast to the 60 % allowed under the growth and stability pact .",O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
389.txt_396,"But the chancellor said Mr Fallon was "" impugning the integrity "" of the Office of National Statistics and said the decision had been made completely independently .",O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
389.txt_466,"Earlier , ex - Conservative chancellor Ken Clarke welcomed a relaxation of the rules governing the euro zone .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O
389.txt_485,"Speaking on Radio 4 's Today programme , Mr Clarke said political give and take would replace more "" rigid "" rules .",O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O
130.txt_336,Both the prime minister and Chancellor Gordon Brown have called for urgent action to fight world poverty .,O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
119.txt_416,""" We believe that these demands should be firmly resisted , "" said David Frost , BCC director general .",O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O
289.txt_307,"He gained a reputation as a left - wing firebrand , voting against his own Labour government 's spending cuts proposals in 1975 , and later rejecting a junior post in James Callaghan 's administration .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O
289.txt_389,"He was not expected to win the 1987 election , when Margaret Thatcher was still riding high , but was bitterly disappointed to lose the next one in 1992 to John Major , and stepped down .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
009.txt_10,"

 Ex - No 10 media chief Alastair Campbell is at the centre of a new political row over an e - mail containing a four - letter outburst aimed at BBC journalists .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
009.txt_110,"The e - mail was revealed the day after Peter Mandelson , former Labour minister and now a European Commissioner , warned the BBC to steer away from "" demonising "" Mr Campbell .",O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O
009.txt_204,"Mr Campbell 's e - mail , which was apparently intended for a party official , suggested they should get Trevor Beattie , TBWA 's boss , to issue a statement .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
009.txt_499,Later the prime minister 's spokesman was asked by journalists about his view on Mr Campbell 's use of abusive language .,O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O
288.txt_55,""" I 'm positive I touched the ball down over the line , "" Lewsey told BBC Sport .",O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O
080.txt_339,"When the government announced it had reached its 2004 target earlier this month , Prime Minister Tony Blair said it was "" only the start of the journey "" .",O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
080.txt_453,"Education minister Ivan Lewis said : "" We will continue to use creative ways of involving people with the lowest skill levels and the report shows that our efforts are gathering pace . """,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
133.txt_321,In prime minister 's questions last week Tony Blair assured Parliament that 90 % of the bill was about tightening up the regulation of the gambling industry .,O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O
188.txt_5,"

 Former England footballer Paul Gascoigne will join EastEnders ' actress Scarlett Johnson on BBC One 's Strictly Ice Dancing .",O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O
188.txt_91,"Veteran presenter Bruce Forsyth and Tess Daly will host the programme , which follows hot on the heels of the current Saturday night series Strictly Come Dancing .",O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O
333.txt_0,Kilroy names election seat target,B-POLITICIAN O O O O
333.txt_5,"

 Ex - chat show host Robert Kilroy - Silk is to contest the Derbyshire seat of Erewash at the next general election .",O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
333.txt_63,"Mr Kilroy - Silk announced his plans a day after launching his new party , Veritas , the Latin for truth .",O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O
333.txt_111,"His choice of election constituency quashes speculation that he would stand against Defence Secretary Geoff Hoon in Ashfield , Nottinghamshire .",O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
333.txt_173,Ms Blackman said she was proud of the government 's achievements in the area .,O B-POLITICIAN O O O O O O O O O O O O O
333.txt_363,UKIP 's chairman Petrina Holdsworth has said the group will just be a parody of the party the men have left .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O
333.txt_385,Mr Kilroy - Silk quit UKIP last week after months of tension as he vied unsuccessfully for the leadership of that party .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O
333.txt_519,"UKIP officials also argue Mr Kilroy - Silk has not been "" straightforward "" in attacking the party he once wanted to lead .",O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
053.txt_65,""" It is a coup for us to secure Haile 's presence for the next three years and it guarantees a quality race , "" said race director David Bedford .",O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O
020.txt_0,"Edwards tips Idowu for Euro gold 

 World outdoor triple jump record holder and BBC pundit Jonathan Edwards believes Phillips Idowu can take gold at the European Indoor Championships .",B-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O
333.txt_0,"Actor Scott is new Bond favourite 

",O B-TV-FILM-PERSONALITY O O B-TV-FILM-PERSONALITY O O
333.txt_7,"Bookmaker William Hill has stopped taking bets on who will be the next James Bond , following a succession of large wagers on actor Dougray Scott .",O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O
333.txt_77,"The closing list gave Scott odds of 6 - 9 , followed by Oscar nominee Clive Owen at 5 - 2 .",O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O
333.txt_99,Scott first found fame in the TV series Soldier Soldier and has since then starred in such films as Mission Impossible II and the wartime drama Enigma .,B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O
333.txt_128,Mr Adams said one punter had placed a bet of £ 870 on the 39 - year - old actor at odds of 8 - 1 .,O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O
333.txt_185,"Others thought to be in the running include Star Wars actor Ewan McGregor and Australian star Hugh Jackman , both of whom have odds of 4 - 1 .",O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O
333.txt_236,A large number of bets on actor Colin Salmon to become the first black James Bond were dismissed as a publicity stunt a month ago .,O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O
333.txt_262,"The next Bond film , originally due for release in 2005 , has been delayed until 2006 due to Sony 's takeover of the MGM studio .",O O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O
333.txt_315,"The actor was originally due to make a fifth appearance as Bond , but was released from his contract in 2004 .",O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O O O O O O O
010.txt_165,""" The play is obscene and pornographic although it was under the guise of women 's liberation , "" MP Kefa Ssempgani told parliament .",O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O
010.txt_211,""" There is obviously some fear of the vagina and saying the word vagina , "" Ms Ensler told the BBC .",O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY O O O O
010.txt_305,""" I 'm extremely outraged at the hypocrisy , "" the play 's organiser in Uganda , Sarah Mukasa , told the BBC 's Focus on Africa programme .",O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O
002.txt_4,"

 French musician Jean - Michel Jarre is to perform at a concert in Copenhagen to mark the bicentennial of the birth of writer Hans Christian Andersen .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O
207.txt_67,This compared with a peak of 15.3 m at and a record 62.2 % of the TV audience when Kerry McFadden won in February .,O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O
207.txt_130,Singer and TV presenter McFadden was the show 's first female winner .,O O O O B-MUSICIAN O O O O O O O O
207.txt_227,"

 Pascuale has been flooded with offers of TV work , according to his management company , but one of his first jobs on his return is pantomime .",O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O O O O O O O O O O
207.txt_295,"His manager Robert Voice said : "" We 've had interest from different TV producers .",O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O
291.txt_203,""" The story this year remains all about digital and how that is completely transforming and revolutionising products and the way people interact with them , "" Jeff Joseph , from the Consumer Electronics Association ( CEA ) told the BBC News website .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TV-FILM-PERSONALITY I-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O
378.txt_77,"Mr Blair told the BBC the "" control orders "" would only be used in the most limited circumstances .",O B-TV-FILM-PERSONALITY O O O O O O O O O O O O O O O O O O
378.txt_196,And Liberal Democrat leader Charles Kennedy said some concessions had already been offered by the government during last - minute negotiations .,O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
