sentence_id,tokens,ner_tags
entertainment_016.txt_271,"Hailey worked as a screenwriter for a couple of years , before turning to novels .",B-AUTHOR-WRITER O O O O O O O O O O O O O O
entertainment_016.txt_308,"Flight into Danger was adapted to become Hailey 's first novel , Runaway Zero - Eight in 1958 .",O O O O O O O B-AUTHOR-WRITER O O O O O O O O O O O
entertainment_016.txt_670,"The 1997 novel Detective proved to be Hailey 's final book , when at the age of 77 he decided to retire .",O O O O O O O B-AUTHOR-WRITER O O O O O O O O O O O O O O O
entertainment_044.txt_294,Davis was also a prominent figure in the civil rights movement and was a voice for racial equality .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O
entertainment_190.txt_0,Veteran comic Cyril Fletcher dies,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_119.txt_33,"He started out as a singer and songwriter before going into music management , looking after country star Hank Williams Jr.",O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN
tech_180.txt_31,"Ellen Simonetti , known as Queen of the Sky , wrote an anonymous semi - fictional account of her life in the sky .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O
entertainment_087.txt_87,Howl 's Moving Castle is based on a children 's fantasy novel by UK author Diana Wynne Jones .,O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O
sport_025.txt_0,El Guerrouj targets cross country,B-ATHLETE I-ATHLETE O O O
politics_024.txt_0,Brown visits slum on Africa trip,B-POLITICIAN O O O O O
entertainment_242.txt_77,The show used Presley photos last week .,O O O B-MUSICIAN O O O
sport_254.txt_443,"He said : "" Like Kevin I 'd like to see some players come in .",O O O O O B-ATHLETE O O O O O O O O O O
entertainment_246.txt_97,"Sizzla , whose real name is Miguel Collins , has released 25 albums since 1995 and is credited with taking dancehall music back to its reggae origins .",B-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
sport_337.txt_0,Prop Jones ready for hard graft,O B-ATHLETE O O O O
politics_225.txt_0,Blair to face MPs amid feud talk,B-POLITICIAN O O O O O O
sport_402.txt_178,"Wallabies captain George Gregan said the charity match was a "" great initiative "" .",O O B-ATHLETE I-GREGA O O O O O O O O O O O
entertainment_360.txt_90,Co - star Richard Gere attended the event held in aid of the tsunami appeal .,O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O
politics_392.txt_76,"South African president Thabo Mbeki has attacked British imperialists , saying they treated Africans like savages .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
entertainment_378.txt_62,"Directed by John Carpenter , it made over $ 60 m ( £ 31.3 m ) worldwide - a record for independent film at that time .",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O
politics_198.txt_144,Among those who have criticised the plans are the UK 's top policeman Sir John Stevens .,O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
politics_186.txt_541,It has the power to suspend or bar Mr Livingstone from public office .,O O O O O O O O O B-POLITICIAN O O O O
politics_106.txt_57,Mr Howard is expected to tell activists in Kent that voters ' tolerance and desire to help others are being abused .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O
entertainment_324.txt_192,Sandino Moreno is now being regarded as one of the most promising actresses around at the moment .,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O
politics_126.txt_0,End Bush ' denial ' Blair tells EU,O B-POLITICIAN O O O B-POLITICIAN O O
politics_126.txt_64,"Mr Blair is at a summit in Brussels , where Iraq and European justice and immigration plans are on the agenda .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O
politics_126.txt_164,""" The fact is that President Bush is there for four years .",O O O O O O B-POLITICIAN O O O O O O
entertainment_199.txt_81,Stern recently announced he was leaving Viacom while the two DJs were sacked after their show featured a couple purporting to have sex in a church .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_083.txt_107,"Oliver Stone 's big - budget epic Alexander , starring Colin Farrell , followed last week 's disappointing sixth - place opening with a slump to seventh place and takings of $ 4.7 m ( £ 2.4 m ) .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_083.txt_192,"It is Cage 's fourth collaboration with Jerry Bruckheimer , who is usually noted for his male - orientated action films .",O O B-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O
politics_246.txt_450,"The Higher Education Minister , Kim Howells , said : "" We are working in schools to raise the attainment and aspiration of young people in disadvantaged areas . """,O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
entertainment_204.txt_0,"No charges against TV 's Cosby 

 US comedian Bill Cosby will not face charges stemming from an allegation of sexual misconduct .",O O O O O B-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O
entertainment_204.txt_235,Cosby emerged as one of the first black comics to have mainstream success in the US .,B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O
politics_400.txt_396,"Born in 1912 and educated at Portsmouth Northern Secondary School , Lord Callaghan became a clerk at the Inland Revenue .",O O O O O O O O O O O O B-POLITICIAN O O O O O O O
sport_004.txt_152,""" I am very happy to see you all , members of the athletics family , respond positively to the IAAF call to sit together and discuss what more we can do in the fight against doping , "" said Diack .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O
entertainment_145.txt_337,"Black Eyed Peas singer Fergie was dressed in a tight orange top and purple hotpants , but nothing in her performance was likely to upset TV watchdogs .",O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O
politics_067.txt_552,"Theresa May , shadow secretary for the family , told BBC Radio 4 's Today programme that the government 's plans were "" inadequate "" and were "" papering over the cracks of the current system "" .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_153.txt_0,Clarke to unveil immigration plan,B-POLITICIAN O O O O
entertainment_362.txt_92,"The prequel project was originally announced in 2001 , with actor Liam Neeson in the lead role and John Frankenheimer as director .",O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O
business_357.txt_119,"In the Ukraine earlier this year , Mr Soros - who took on the Bank of England in the 1990s - and won , was pelted by protestors .",O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O
entertainment_223.txt_0,"Singer Ferguson ' facing eviction ' 

 Three Degrees star Sheila Ferguson is the favourite to be evicted from ITV 's I 'm A Celebrity ... Get Me Out Of Here on Monday .",O B-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O
entertainment_256.txt_1594,"I love Joss to bits and do n't care what her branding is - it 's amazing music , full stop .",O O B-MUSICIAN O O O O O O O O O O O O O O O O O O
entertainment_256.txt_1709,"Joss Stone is simply singing a certain type of music that can be considered urban in style , just as someone from an inner city , and indeed not from the USA could sing country music .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_012.txt_210,""" Tony Blair has healed rifts , he is helping to heal wounds .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
entertainment_078.txt_30,"According to pundits , the film has overtaken previous favourite The Aviator , with Eastwood also tipped to take the best director award .",O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O
entertainment_078.txt_88,"The Aviator has scored a best director nomination for Martin Scorsese , who has never won an Oscar , while stars Leonardo DiCaprio and Cate Blanchett are both nominated for acting Oscars .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O
tech_385.txt_0,"Beckham virus spotted on the net 

 Virus writers are trading on interest in David Beckham to distribute their malicious wares .",B-ATHLETE O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O
tech_385.txt_41,But anyone visiting the website mentioned in the message will not see pictures of Mr Beckham but will have their computer infected by a virus .,O O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O
tech_385.txt_87,The appearance of the Beckham Windows trojan is just another example in a long line of viruses that trade on interest in celebrities in an attempt to fuel their spread .,O O O O B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O
tech_385.txt_118,"Tennis player Anna Kournikova , popstars Britney Spears and Avril Lavigne as well as Arnold Schwarzenegger have all been used in the past to try to con people into opening infected files .",O O B-ATHLETE I-ATHLETE O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O
tech_385.txt_189,""" The public 's appetite for salacious gossip about the private life of the Beckhams might lead some into an unpleasant computer infection , "" said Graham Cluley from anti - virus firm Sophos .",O O O O O O O O O O O O O O B-ATHLETE O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O
entertainment_005.txt_55,Lead actress Laura Michelle Kelly soared over the heads of the audience holding the nanny 's trademark umbrella .,O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O
entertainment_005.txt_145,"Mary Poppins was originally created by author Pamela Travers , who is said to have cried when she saw Disney 's 1964 film starring Julie Andrews .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
politics_274.txt_123,"Mr Brown 's message generally , that compassion must become action before that hope is squandered .",O B-POLITICIAN O O O O O O O O O O O O O O O
politics_342.txt_0,Brown outlines third term vision,B-POLITICIAN O O O O
entertainment_131.txt_736,"Franz Ferdinand , Travis and Snow Patrol are just recent examples of the success Scottish music can have in the world , so we should do what we Scots are good at and support our own goods !",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_183.txt_244,Sir Nicholas claimed strong painkillers he was taking for a back problem had reacted badly with a small amount of alcohol .,B-POLITICIAN O O O O O O O O O O O O O O O O O O O
entertainment_206.txt_154,Sharon Osbourne is currently appearing as a judge and mentor in ITV1 talent show The X - Factor alongside Simon Cowell and Louis Walsh .,B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
entertainment_064.txt_205,"Eastwood has won best director once before , for Unforgiven in 1993 .",B-ACTOR-DIRECTOR O O O O O O O O O O O O
politics_119.txt_0,"Lord Scarman , 93 , dies peacefully",O B-PUBLIC-FIGURE O O O O O
politics_119.txt_307,Lord Scarman will be remembered for the public inquiry he led into a string of race riots which began in Brixton when racial tensions rose after a police crackdown on street robbery .,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_189.txt_0,Blair congratulates Bush on win,B-POLITICIAN O B-POLITICIAN O O
entertainment_295.txt_174,The Mary Poppins musical has been masterminded by theatre impresario Sir Cameron Mackintosh and directed by Richard Eyre with choreography by Matthew Bourne .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O
sport_088.txt_470,"Jones , who is under investigation for steroid use by the US Anti - Doping Agency , has continually denied ever taking illegal substances since being investigated in the Balco scandal , although she praised a zinc supplement Conte marketed .",B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_125.txt_97,Singer - songwriter Casey beat Brian McFadden and Damien Rice .,O O O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O
entertainment_349.txt_87,"Khan told an Indian news channel on her mobile phone : "" They are not even letting me go home to get my bags .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O
entertainment_349.txt_268,Khan was involved in controversy when topless photos alleged to be of her appeared in a Norwegian magazine .,B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O
sport_274.txt_0,Gerrard happy at Anfield,B-ATHLETE O O O
entertainment_149.txt_0,Spector facing more legal action,B-PUBLIC-FIGURE O O O O
politics_390.txt_554,"Theresa May , shadow secretary for the family , told BBC Radio 4 's Today programme that the government 's plans were "" inadequate "" and were "" papering over the cracks of the current system "" .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_027.txt_6,"

 The second Pop Idol - style search for literary talent has begun with the help of the brother of Simon Cowell .",O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O
entertainment_027.txt_278,"Paul Cavanagh , a former university professor and health care consultant from Ontario in Canada , was one of 1,466 aspiring novelists to enter the first contest .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O
sport_399.txt_0,Farrell saga to drag on -,B-ATHLETE O O O O O
sport_399.txt_358,""" Athletes like him - Ellery Hanley and Martin Johnson - do n't come along very often .",O O O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O O O O O O O O
business_379.txt_0,Reliance unit loses Anil Ambani,O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER
entertainment_368.txt_902,"Charles Gant , Heat : Film - The Aviator ; director - Clint Eastwood ; actor - Jamie Foxx ; actress - Hilary Swank .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_368.txt_954,"

 - Jamie Graham , Total Film : Film - The Aviator ; director - Martin Scorsese ; actor - Jamie Foxx ; actress - Hilary Swank .",O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_368.txt_1010,"

 - Jonathan Ross , Film 2005 : Film - The Aviator ; director - Martin Scorsese ; actor - Jamie Foxx ; actress - Hilary Swank . 

 -",O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O
entertainment_368.txt_1040,"Tim Dams , Screen International : Film - Million Dollar Baby ; director - Clint Eastwood ; actor - Jamie Foxx ; actress - Hilary Swank .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_308.txt_80,"She is currently starring in A Very Long Engagement , directed by Jean - Pierre Jeunet .",O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
sport_347.txt_0,Moore questions captaincy,B-ATHLETE O O
entertainment_036.txt_271,"It is directed by Robert Zemeckis , who has previously worked with Hanks on Forrest Gump and Castaway .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-ACTOR-DIRECTOR O O O O O O
politics_232.txt_0,Probe launched on Ken Nazi jibe,O O O B-POLITICIAN O O
politics_232.txt_192,The Prime Minister Tony Blair is among those who have called for an apology but so far the mayor has refused .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O
sport_102.txt_0,Gerrard plays down European hopes,B-ATHLETE O O O O
politics_036.txt_0,Choose hope over fear - Kennedy,O O O O O B-POLITICIAN
politics_086.txt_423,Former Superman actor the late Christopher Reeve was an advocate for the research after he was paralysed in a horse riding accident .,O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O
entertainment_225.txt_0,"Stallone evicted from Big Brother 

 Jackie Stallone , mother of actor Sylvester , has become the first star to be evicted from Celebrity Big Brother .",B-PUBLIC-FIGURE O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O
politics_286.txt_109,"Mr Houston is alleged to have said that the organs of the criminally insane should be "" made available to law - abiding members of the community "" and proposed the legalisation of drugs and the sex trade .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_281.txt_0,Church urges Nelly show boycott,O O B-MUSICIAN O O
entertainment_316.txt_0,Johnny Depp :,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
entertainment_114.txt_0,Pete Doherty misses bail deadline,B-MUSICIAN I-MUSICIAN O O O
entertainment_114.txt_90,"Musician Alan Wass , 23 , also of north London , appeared in court accused of the same offences .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O
entertainment_110.txt_0,"Rap boss arrested over drug find 

 Rap mogul Marion "" Suge "" Knight has been arrested for violating his parole after he was allegedly found with marijuana . 

",O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O
entertainment_110.txt_68,"Mr Knight , founder of Death Row Records , served a 10 - month jail term in 2004 for punching a man while on parole for an assault conviction .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_035.txt_119,"Director Martin Scorsese 's The Aviator , starring Leonardo DiCaprio went on general release on Christmas Day in the US , ensuring it just made the deadline .",O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O
entertainment_093.txt_0,"Godzilla gets Hollywood fame star 

 Movie monster Godzilla has received a star on Hollywood 's Walk of Fame , honouring both his 50th birthday and the launch of his 28th film .",B-PUBLIC-FIGURE O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O
entertainment_093.txt_223,"So , I think Godzilla just deserves a vacation . """,O O O O B-PUBLIC-FIGURE O O O O O O
entertainment_367.txt_94,"This echoed the views of Oscars host and comedian Chris Rock , who whipped up a media storm for saying he rarely watched them , calling award shows "" idiotic "" .",O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O
entertainment_224.txt_217,"Other film stars to have appeared in Scrubs include Heather Graham , while Friends actor Matthew Perry has guest - starred and directed an episode of the show .",O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O
entertainment_224.txt_246,"Its leading star , Zach Braff , has recently been seen on the big screen in Garden State , which he also directed .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O
tech_101.txt_0,Bush website blocked outside US,B-POLITICIAN O O O O
entertainment_057.txt_61,Van Gogh was shot and stabbed to death in Amsterdam six weeks ago .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O
entertainment_057.txt_257,Photographer Jim de Booy then goes on the run from secret service agents who burgle his home and threaten his family .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O
business_471.txt_129,President Kumaratunga attended a ceremony in the southern town of Hambantota .,O B-POLITICIAN O O O O O O O O O O
entertainment_300.txt_36,"Directed by Bollywood veteran Subhash Ghai , the film is set in the British Raj and Bernath plays an army general 's daughter who falls in love with a rural boy , Kisna .",O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O B-PUBLIC-FIGURE O
entertainment_300.txt_478,"Actor and Producer Aamir Khan 's forthcoming venture The Rising is set against the backdrop of the Indian mutiny of 1857 , with British actor Toby Stephens in a key role .",O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O
business_353.txt_734,"The EU 's Humanitarian Aid Commissioner , Louis Michel , was quoted as saying that it was key to bring aid "" in those vital hours and days immediately after the disaster "" .",O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O
politics_057.txt_18,"Great Ormond Street Hospital professor of child health , Al Aynsley - Green , was chosen by the government and will start the £ 100,000 - a - year job immediately .",O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O
sport_231.txt_0,Mourinho to escape FA charge,B-ATHLETE O O O O
sport_231.txt_404,"Mr Mourinho should look at the facts . """,O B-ATHLETE O O O O O O O
business_213.txt_90,"Mr Brown introduced Dr Greenspan to the 400 invited guests as the "" the world 's greatest economist "" .",O B-POLITICIAN O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O
politics_247.txt_0,Kennedy to make temple address,B-POLITICIAN O O O O
business_243.txt_70,"This week , we 're hearing from Marianne Petersen , who is planning to convert a barn in Sweden into a base for her freelance writing work .",O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O
politics_371.txt_126,Mr Howard - himself the son of immigrants - will acknowledge that racial discrimination still exists in the UK .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O
entertainment_288.txt_295,"50 Cent announced he has launched the G - Unity Foundation "" to help people overcome obstacles and make a chance for the better in their lives "" .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_009.txt_164,""" Dan Brown is the best writer I 've come across in the genre , but anyone who knows anything about 1st century history will see that this underlying material is laughable . """,O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
entertainment_181.txt_0,Chris Evans back on the market,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O
sport_031.txt_0,Sprinter Walker quits athletics,O B-ATHLETE O O
entertainment_354.txt_500,"Keanu Reeves , who presented the best actress award , said being on the red carpet was an "" exciting "" part of his job .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O
entertainment_020.txt_95,Joshua Reynolds : The Creation of Celebrity,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O
entertainment_248.txt_397,"

 But the artists - Beenie Man , Sizzla , Elephant Man , Buju Banton , Bounty Killer , TOK , Capleton and Vybz Kartel - will not have to apologise for past songs or comments .",O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O
entertainment_358.txt_31,The star of film and TV hits Day of the Jackal and Edward and Mrs Simpson has joined forces with Swansea - born actor - director Terry Palmer .,O O O O O O O O O O O O B-PUBLIC-FIGURE O O B-PUBLIC-FIGURE O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O
sport_159.txt_0,Mourinho defiant on Chelsea form,B-ATHLETE O O O O
entertainment_070.txt_140,South American - themed cartoon Joko ! Jakamoko ! Toto ! won the honour for pre - school animation and its writer Tony Collingwood for original writer .,O O O O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O
entertainment_070.txt_168,"Debbie Isitt won the award for best adapted writer for her work with Jacqueline Wilson 's The Illustrated Mum , which won the award for best schools drama .",B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O
politics_294.txt_303,Deputy Prime Minister John Prescott held a private meeting with senior union figures on Thursday night .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
politics_323.txt_91,"He , like Mr Kennedy , pointed to the hundreds of thousands of people who demonstrated against plans for the Iraq war .",O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O
entertainment_180.txt_0,McCririck out of Big Brother show,B-PUBLIC-FIGURE O O O O O
entertainment_180.txt_6,"

 Racing pundit John McCririck has become the latest contestant to be evicted from Celebrity Big Brother .",O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O
politics_125.txt_107,"Mr Houston is alleged to have said that the organs of the criminally insane should be "" made available to law - abiding members of the community "" and proposed the legalisation of drugs and the sex trade .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_210.txt_383,"Piers Freelove is senior benefit officer on the picket line at Companies House , in Cardiff .",B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O
entertainment_274.txt_0,TV presenter Deeley drops CD : UK,O O B-ACTOR-DIRECTOR O O O O
politics_122.txt_515,"Immigration minister Des Browne quoted its five - year plan for immigration and asylum , as saying : "" We are implementing our existing powers by targeted health screening for TB in high - risk areas at the entry clearance stage .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_378.txt_0,Blair defends terror law changes,B-POLITICIAN O O O O
sport_040.txt_0,Radcliffe tackles marathon tasks,B-ATHLETE O O O
politics_155.txt_64,"She is very religious but she is very moderate , "" said General Musharraf .",O O O O O O O O O O O O O B-POLITICIAN O
politics_155.txt_115,"Gen Musharraf told the BBC : "" Some people think that the women should be confined to their houses and put veils on and all that and they should not move out - absolutely wrong . """,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_155.txt_263,"On Monday the Pakistani president met Prime Minister Tony Blair at 10 Downing Street , on his first official visit to London .",O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
politics_155.txt_387,"But standing next to Mr Blair he added that it was crucial to tackle the "" core of what creates terrorists , what creates an extremist , militant environment which then leads on to terrorism "" .",O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_116.txt_503,"Theresa May , Tory shadow work and pensions secretary , said : "" We have got to find a way that 's going to ensure those payments get through to the people who are due them . """,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
politics_255.txt_279,"And I am not going to be diverted or distracted , nor is Tony Blair , by newspaper stories or books or rumours or gossip .",O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O
